accel_x,accel_y,accel_z,encoder_a,encoder_b
-8.05,3.22,-4.45,6426,13644
2.05,9.63,1.39,3277,162
10.08,0.49,0.04,16150,1965
1.29,-2.03,-9.62,12274,3244
-9.22,1.23,-2.59,8622,5160
-5.03,-8.02,1.29,5422,7380
5.48,-5.94,-5.72,2471,9843
9.94,0.08,1.67,15616,12554
0.60,-7.77,5.68,12040,14468
-9.18,-2.69,-0.20,8531,16296
-4.21,5.91,6.43,5059,1881
7.13,-0.08,6.95,1906,3951
8.85,3.50,-3.50,14908,5850
-0.60,8.88,4.22,11929,9242
-7.28,-0.98,6.08,9821,12561
-9.25,-2.43,-0.11,8676,16216
-9.30,0.14,2.22,7415,3666
-7.46,-5.85,1.03,6373,7509
-5.70,-2.54,-7.50,5664,11335
-2.43,8.71,-4.12,4618,15187
3.31,3.27,8.71,3187,3055
5.78,-6.79,4.15,2500,6559
9.82,-1.36,-1.86,507,10054
7.73,-2.29,5.80,14353,13258
-0.11,-9.64,-0.70,11979,92
-7.43,-2.14,-5.88,9743,3154
-9.40,-1.62,0.55,7588,7017
-7.96,-2.99,-4.61,6548,10702
-5.01,6.03,-5.98,5381,14290
-0.44,6.93,6.91,4141,2039
4.41,-5.55,6.74,2896,5919
8.04,-5.29,-2.55,1650,9214
10.06,0.60,-0.79,35,13045
8.29,-5.37,-1.22,14657,466
6.55,0.48,-7.61,14066,4170
3.71,9.27,0.61,13196,8655
0.43,-0.73,9.69,12301,12762
0.22,-9.62,0.78,12110,16
-4.69,-1.93,-8.39,10760,3690
-9.28,2.37,-1.09,8759,7428
-9.50,0.43,1.08,8433,11440
-9.31,-1.97,0.83,8672,15501
-7.90,-2.84,-4.78,9737,2869
-3.66,6.60,-6.42,11386,6394
5.64,6.96,4.45,13988,9953
9.92,0.41,-1.88,634,12377
0.00,6.20,-7.84,4297,14262
-9.40,2.01,-0.14,7697,62
-3.52,-8.28,-3.46,11404,1119
9.65,-2.43,-1.41,15783,1182
3.67,8.59,3.47,3362,1058
-8.83,3.87,-0.85,7148,15798
-5.88,-4.98,5.61,10623,14032
7.05,-0.92,6.93,14446,12701
7.46,-1.02,-6.66,2154,11666
-6.66,-1.67,-6.92,6187,11665
-7.50,1.39,5.77,10041,11665
6.32,2.92,7.13,14239,11295
7.97,-3.74,-4.76,1969,10378
-5.09,-5.45,-6.21,5792,10367
-7.94,3.68,3.96,9866,10335
5.24,8.01,3.02,13908,9175
9.11,-4.04,0.83,1389,7461
-2.54,-6.31,6.76,5068,5860
-9.58,-0.08,0.23,8137,3569
-3.90,-8.51,-2.27,11202,487
3.64,-5.07,7.49,13207,13633
8.27,4.37,3.74,14790,10022
9.76,1.99,-1.87,15724,5882
9.21,2.52,3.19,1044,2344
6.25,6.96,-3.85,2292,14739
1.75,-4.51,-8.61,3738,10629
-5.49,-7.63,1.65,5784,7376
-9.58,-0.08,-0.21,8198,4343
-5.59,-7.26,-2.92,10642,697
8.81,-1.76,4.37,15105,13204
6.95,-5.19,-4.87,2291,9747
-5.65,-7.72,0.00,5848,7980
-8.41,4.36,-2.10,9599,6876
4.35,5.65,-7.13,13603,5624
9.30,-0.53,3.73,1244,4495
-2.58,1.97,9.11,4865,3400
-9.38,-1.53,-1.38,8745,1713
2.04,-8.45,-4.47,12904,1074
9.91,1.85,0.79,627,1301
-1.45,5.24,8.10,4535,2475
-9.58,-0.16,-0.42,8320,3580
-0.26,-1.32,-9.81,12311,3572
9.99,0.46,1.31,386,3741
0.92,-5.31,8.05,3969,5495
-9.26,-1.88,1.37,7555,6284
-3.19,8.71,-3.44,11724,7076
9.86,2.16,-0.75,16198,7270
2.54,-9.39,-0.33,3701,8084
-9.01,-3.20,-0.20,7486,8119
-3.89,8.99,0.61,11467,8251
9.68,2.98,0.20,15958,8411
2.64,-9.35,-0.64,3663,8144
-8.65,-3.67,1.54,7213,6836
-6.88,1.59,-6.78,10356,4363
5.10,-5.54,-6.44,13852,1904
9.86,2.25,0.04,733,16201
3.38,3.40,-8.82,3312,12751
-1.87,-8.40,-4.42,4648,8951
-4.52,-5.45,6.37,5476,5477
-8.54,2.83,3.33,6956,1765
-9.57,-0.46,0.22,8250,14038
-9.42,1.14,1.31,8622,9915
-9.35,1.77,-1.61,8754,5858
-8.83,-2.82,-2.57,9142,1484
-8.68,-3.09,2.43,9183,14090
-9.05,1.96,2.47,8971,9989
-9.42,1.34,-1.57,8666,5646
-7.49,-4.25,-4.38,9875,1602
-5.75,-6.26,4.28,10493,14304
-6.00,3.63,6.58,10432,10369
-8.23,4.09,-3.21,9547,5993
-8.67,-2.82,-3.08,9209,1619
-7.61,-4.63,3.36,9807,14085
-6.95,3.58,5.58,10101,10286
-6.96,5.65,-3.94,10184,6082
-4.78,-5.68,-6.26,10845,1561
-4.03,-6.89,5.26,11031,14158
-0.59,4.78,8.49,12116,10391
3.95,7.84,-4.94,13381,6035
6.35,-7.54,0.03,13944,15795
8.57,-0.10,5.17,14881,11864
9.60,3.22,-0.38,15570,7378
9.69,-0.57,-2.76,15581,2616
9.94,-1.53,0.33,15807,15140
10.08,0.54,0.37,16181,11022
9.98,1.61,-0.47,15978,6991
9.30,-0.81,-3.84,15256,2667
8.32,-5.36,1.04,14639,15186
7.46,1.00,6.55,14363,11298
7.79,6.38,-1.03,14592,7176
8.16,-1.40,-5.70,14694,2640
8.18,-5.58,0.95,14581,15202
5.29,0.95,8.31,13623,11462
3.55,9.36,-0.38,13210,7440
4.22,-1.91,-8.83,13370,2758
4.76,-8.52,0.81,13369,15384
0.51,-0.35,9.71,12289,11756
-2.29,9.59,0.13,11607,7501
-3.33,-1.12,-9.20,11260,3018
-2.83,-9.11,1.10,11358,15383
-1.58,-0.88,9.50,11789,11682
0.58,9.81,1.39,12433,7648
1.41,-0.52,-9.84,12606,2925
1.73,-9.55,-0.20,12599,15463
1.11,-1.22,9.59,12408,11768
-2.77,9.35,1.35,11357,7627
-7.40,0.08,-6.35,9822,3269
-8.79,-3.72,-0.58,9083,15854
-9.45,-0.44,1.45,8492,11886
-9.51,-1.15,-0.26,7718,7667
-7.53,-1.58,5.63,6268,3858
-0.97,7.92,5.72,4148,765
6.06,5.22,-5.90,2136,13254
10.08,0.67,0.25,16058,10142
7.12,6.93,-1.94,14202,6548
-1.31,-1.58,-9.66,11699,2676
-8.67,-3.86,-1.28,9055,16348
-7.37,4.99,-4.04,6072,13750
4.23,-0.24,-9.06,2656,11379
9.27,1.42,3.64,15068,10894
-4.51,1.62,8.34,10691,11103
-8.90,0.39,-3.79,6826,11925
0.83,7.46,-6.64,3549,13961
10.05,1.09,0.00,16341,16226
2.99,-5.56,-7.60,12749,1841
-8.57,1.11,-4.41,9218,4222
-7.19,-5.97,1.85,6155,6759
2.14,-7.37,-6.10,3438,9436
9.76,1.22,-2.38,468,12620
-0.76,-7.27,-6.50,11841,1362
-8.75,1.34,-3.97,9116,4595
-8.92,-3.35,-0.91,7118,8291
-6.35,0.50,-7.44,5855,12045
-3.45,9.15,0.81,4960,16273
-0.73,-2.06,9.42,4336,4182
-0.31,-9.64,-0.62,4222,7821
1.01,-0.33,-9.89,3811,11774
0.93,9.70,1.85,3784,76
2.66,-2.25,9.13,3411,4340
2.79,-9.29,-0.90,3412,7974
3.55,0.22,-9.34,3127,11988
4.85,8.56,1.86,2681,236
4.69,-2.15,8.38,2894,4457
-0.08,-9.58,-1.25,4216,8035
-5.08,-0.20,-8.40,5559,11876
-9.54,0.89,-0.29,7940,15554
-5.53,-5.37,-5.87,10641,1709
4.52,2.77,-8.55,13594,4475
9.92,-1.67,0.10,618,7470
2.08,-6.24,-7.31,3647,9951
-8.84,0.22,-3.92,7186,12081
-4.68,-3.83,7.40,11013,13073
9.48,-1.98,2.57,15474,13766
3.55,7.47,-5.72,3273,14198
-9.02,2.70,-2.25,7358,14194
-3.98,-6.35,5.91,11127,13949
7.81,-0.03,6.21,14782,11729
8.09,-4.85,-3.27,1865,8928
-0.25,-8.05,5.28,4369,5912
-7.29,1.68,5.98,6416,2550
-9.22,-2.55,0.20,8926,15365
-3.85,-2.37,8.45,11238,12252
5.66,6.90,4.54,14002,9093
9.73,-2.14,1.25,964,6133
1.75,-0.98,9.55,3916,3638
-7.90,4.74,2.89,6595,724
-9.50,-0.75,0.86,8607,13083
-6.40,4.18,5.83,10500,9828
-3.56,6.84,-6.24,11359,5441
-1.18,-7.34,-6.31,11902,954
2.19,-6.87,6.47,12761,13681
2.40,5.92,7.52,12867,9737
2.36,6.91,-6.91,12882,5168
3.47,-7.30,-5.60,13103,868
7.20,-4.92,4.63,14277,13646
7.98,4.08,4.56,14614,9596
8.32,3.99,-4.18,14757,5172
5.67,-6.31,-5.10,13712,803
2.32,-6.98,6.66,12684,13580
-6.88,6.68,1.50,10061,7951
-9.52,-0.41,0.81,7667,4024
-7.28,5.89,2.43,6151,162
-2.29,2.51,-9.32,4599,12078
4.99,-7.77,-3.43,2712,8246
8.98,-2.23,3.78,1167,4748
8.32,-3.32,-4.49,14572,1441
-2.39,-9.23,1.16,11279,15146
-9.52,1.01,-1.00,7548,13835
-1.39,-0.73,-9.77,4295,11218
9.91,-0.61,-1.81,330,10059
1.76,6.11,7.53,12539,9831
-9.44,0.88,1.34,8378,10018
-3.66,-0.11,-9.15,4839,11649
8.07,5.05,-3.46,1443,14165
7.89,-5.73,-1.90,14339,175
-4.95,-3.01,-7.88,10659,2541
-9.45,-0.97,1.00,7569,5234
-1.68,-9.47,-0.17,4421,7600
8.30,-2.57,-5.04,1474,10276
8.59,-3.44,3.69,14691,13850
2.46,-8.05,-5.00,12747,838
-2.92,3.82,-8.68,11336,4697
-8.51,4.03,1.94,9337,8809
-9.47,-0.57,1.17,8437,12758
-9.33,2.22,0.72,7340,427
-3.80,-1.77,8.63,5082,4082
1.69,-9.55,-0.06,3640,7661
7.09,-0.95,-7.04,1993,11258
7.93,6.27,-0.39,1633,15800
7.94,0.65,6.04,1738,3730
6.85,-7.12,-0.17,2190,7669
2.19,-2.66,-9.30,3631,11180
-6.26,7.06,-2.65,5994,15127
-9.58,-0.02,0.03,8222,2256
-6.44,4.16,-6.13,10567,5421
1.93,8.40,4.89,12976,9320
9.65,-0.02,2.85,15730,12365
8.14,6.00,-0.67,1722,15793
-2.02,4.10,8.57,4878,2617
-9.58,-0.02,-0.65,8429,4100
-1.98,7.88,-5.70,11966,6201
9.38,3.66,0.90,15646,8692
4.17,-6.57,-6.07,3216,9568
-8.58,-2.65,-3.50,7180,10217
-4.82,-0.92,8.23,10988,12184
8.14,-3.58,4.45,14823,13818
8.28,5.53,1.75,1640,592
-1.94,1.71,9.34,4840,3284
-5.47,1.89,-7.95,10933,4395
9.39,3.09,-2.21,15691,6188
3.58,-8.61,2.82,3398,6951
-8.79,-3.57,0.93,7348,6972
-4.74,7.20,-4.79,11212,6111
8.98,1.82,-4.31,15267,4417
6.96,3.24,6.39,2276,2370
-2.91,9.40,-0.41,4877,15682
-8.61,0.20,-4.44,6967,11769
-9.54,1.06,0.27,8530,8281
-6.62,2.45,-6.80,10322,4388
-2.45,-8.78,-3.19,11508,206
-2.58,-4.38,8.14,11450,12827
-4.05,7.96,3.89,11125,8710
-4.81,2.48,-8.24,10895,4105
-5.02,-7.91,-2.18,10687,16268
-7.88,-2.09,4.91,9574,12593
-9.54,0.95,0.38,8368,8526
-8.42,-2.28,3.83,6790,4714
-5.39,6.48,4.78,5449,928
3.96,6.65,-6.46,2869,13651
10.09,0.48,0.28,16066,11311
0.13,6.14,7.63,12030,9770
-9.59,0.25,-0.03,8040,8043
-0.59,-9.46,-1.97,4106,8049
10.08,-0.27,-0.31,2,8054
-0.11,9.22,3.53,12045,8631
-9.47,0.69,1.27,8343,10489
-3.90,2.29,-8.79,5000,12407
7.43,6.69,-1.11,1628,15403
8.31,-3.94,-3.92,14613,1406
-0.88,2.79,-9.51,11901,4417
-4.72,7.61,3.80,10927,9134
-4.18,-4.07,7.58,10979,13154
-3.63,-8.28,-3.36,11176,617
-3.54,3.42,-8.59,11245,4670
-3.55,7.70,4.82,11267,9337
-4.70,-5.21,6.48,10728,13787
-8.08,-4.57,-2.47,9417,1086
-9.17,-1.01,2.40,7196,4768
-4.65,-8.30,-1.18,5265,8284
5.33,-3.15,-7.82,2356,10945
9.74,-1.56,1.86,15330,14130
0.42,-9.43,-2.28,12108,287
-7.86,-0.97,-5.60,9561,3497
-9.58,0.02,-0.13,7946,7627
-8.78,-0.78,-3.98,7015,11661
-7.67,5.90,-0.95,6281,15929
-4.60,0.32,8.42,5345,3841
-3.29,-9.00,0.45,5014,7904
-4.37,-0.88,-8.75,5300,11873
-7.70,5.90,-0.23,6463,16250
-9.45,-0.10,1.42,7755,3901
-8.07,5.20,-1.44,9866,7390
0.53,4.29,8.78,12470,10957
9.26,-2.13,3.15,15354,13847
6.60,7.42,1.66,2287,452
-2.00,0.44,9.46,4789,3860
-8.83,-3.24,1.58,7293,6797
-6.40,5.97,4.11,10519,9601
7.50,3.27,5.78,14672,10856
6.27,-0.41,-7.83,2469,11751
-7.33,-0.63,-6.38,6486,11760
-6.57,-1.58,6.73,10474,12704
7.72,-3.15,5.42,14610,13546
6.64,5.76,-5.01,2378,14191
-7.90,4.12,-3.96,6643,14148
-5.83,-5.19,5.46,10668,13956
8.11,-1.13,5.69,14754,12652
7.81,-3.78,-5.00,1921,10005
0.17,-9.00,3.37,4316,6766
-9.01,-0.84,3.00,7366,4348
-4.91,-5.09,-6.67,11000,2046
8.20,-5.56,-0.65,14745,16202
8.69,3.13,-4.14,1430,13362
-0.39,-6.18,-7.59,4299,10043
-8.81,-3.65,0.30,7216,7401
-7.45,1.08,-6.21,9980,4143
2.12,-8.27,-4.73,12819,844
9.21,-3.04,2.44,15247,14164
9.06,-1.98,-3.91,1287,10276
2.57,-9.13,2.13,3609,6982
-8.43,-2.45,3.65,6972,5095
-6.01,-2.57,-7.23,10569,2686
5.50,-8.10,-0.63,13762,16090
9.71,2.07,-2.01,770,13653
-0.05,-4.08,-8.97,4203,10598
-8.23,-4.82,-0.47,6881,7859
-8.06,2.18,-5.02,9723,4672
0.54,-7.49,-6.28,12576,1047
6.69,-5.46,4.79,14087,13979
8.48,3.52,4.13,14888,9990
9.71,2.07,-2.02,15655,5252
10.10,0.27,-0.07,16282,14875
8.18,2.11,5.40,14535,10761
0.97,9.60,-2.50,12376,6791
-4.97,-2.83,-7.92,10573,2394
-8.65,-3.99,0.52,9061,15233
-8.98,-0.12,-3.58,6967,11375
-5.32,-7.95,0.06,5557,7356
-1.32,-1.19,9.51,4429,3562
0.03,9.88,0.76,3910,15811
7.02,0.97,-7.16,1856,11610
9.91,1.96,0.36,15748,8208
6.82,3.05,-6.80,14000,4221
-1.99,-8.10,-4.95,11501,633
-7.82,-4.25,3.32,9444,13754
-9.59,-0.11,-0.13,8013,9573
-8.80,-2.88,2.22,7029,5469
-7.57,3.87,4.49,6346,1384
-6.64,4.87,-5.32,5840,13269
-1.07,-7.50,-6.11,4336,9028
1.47,-6.20,7.29,3752,5103
4.09,6.38,6.42,2896,1228
8.90,3.42,-3.46,1090,13384
8.67,2.93,4.19,14767,10028
-0.19,9.63,-2.55,12128,6673
-8.23,-0.68,-5.08,9424,2872
-9.18,2.84,0.34,7159,15921
-1.95,5.18,-8.26,4406,12784
7.13,-5.12,-4.67,1951,9093
10.06,0.85,-0.45,16002,5917
2.91,-2.81,-9.08,12814,2387
-7.53,-5.63,-1.87,9588,16310
-7.92,4.38,-3.62,6346,13744
3.24,-1.07,-9.37,3039,11021
9.67,2.03,2.07,15400,9820
-4.66,5.62,6.34,10788,9656
-8.44,-3.35,-3.18,6663,9322
4.40,-6.51,-5.98,2705,9269
8.52,4.35,3.18,14679,9244
-6.76,5.25,4.45,10081,9278
-6.86,-4.88,-4.73,5923,9416
6.94,-3.56,-6.23,1985,10056
6.56,3.05,6.87,13847,10566
-8.27,1.69,4.51,9337,10583
-5.03,-2.99,-7.83,5281,10553
8.92,-1.28,-4.50,1075,10575
4.36,-0.70,8.80,13131,11833
-9.01,-1.05,2.93,8806,12358
-2.40,1.68,-9.46,4606,11951
9.83,0.51,-2.35,334,11634
0.53,-0.11,9.72,12181,11614
-9.58,-0.11,0.29,8010,11590
0.48,-3.84,-9.07,3694,10421
10.09,0.55,-0.06,16010,9214
-1.15,9.19,3.31,11571,8203
-9.46,-1.40,0.15,7468,6912
0.60,-7.08,6.54,3689,5355
10.06,0.37,0.86,16331,3149
2.07,-7.06,-6.49,12343,1031
-9.52,-0.92,-0.51,8058,455
-0.33,9.20,3.52,3916,141
10.08,0.74,0.01,16134,16379
0.24,-7.81,-5.83,12034,1022
-9.48,-0.21,-1.57,8230,3407
-2.72,-7.29,5.57,4664,5865
8.86,-4.62,0.11,1054,7377
5.00,6.24,5.95,13346,9670
-7.85,0.61,5.43,9386,11316
-5.57,1.29,-7.99,5381,12018
8.46,3.31,-4.48,1217,13122
5.17,-7.11,4.31,13292,14327
-7.26,-5.81,-2.43,9758,395
-7.76,0.56,5.55,6271,3307
3.33,-6.97,5.91,3106,5757
10.09,0.73,-0.13,15999,8128
0.02,3.25,9.20,12005,10849
-8.84,-2.38,2.65,8985,13541
-9.08,2.80,1.45,7055,771
-2.43,-3.58,8.57,4684,4604
1.74,-9.17,-2.80,3594,8450
3.25,2.41,-9.17,3173,12411
7.09,6.76,2.30,1909,497
8.87,-1.78,4.25,1275,4790
9.07,-3.68,-2.08,1225,8904
6.42,3.08,-7.15,2266,12811
2.74,8.27,4.78,3509,1067
-4.69,-3.17,7.70,5542,4643
-9.59,-0.23,-0.10,8252,7778
-3.45,2.47,8.67,11366,11164
6.99,-5.21,4.64,14233,14039
9.92,1.82,0.77,509,1037
4.72,-3.15,8.01,2910,4648
-4.15,-8.64,-0.33,5402,7817
-9.56,0.19,0.74,8436,10994
-1.02,-5.25,8.00,12036,13379
9.94,-1.64,0.29,15888,15435
2.20,8.94,3.71,3669,643
-9.25,1.50,2.02,7495,1900
-2.66,-3.34,-8.83,11539,2641
9.18,2.72,-3.29,15422,5368
4.45,-8.59,1.41,3045,7206
-8.10,-4.97,-1.23,6835,8282
-4.42,7.96,3.46,11116,8771
9.31,4.00,0.30,15531,7925
3.56,-8.60,2.87,3342,6796
-8.89,-2.61,2.25,7194,5715
-4.67,-0.47,-8.63,11181,3240
8.59,-3.49,-3.77,15073,1393
4.92,7.25,4.80,3027,1068
-8.82,3.26,1.99,7260,878
-3.75,-8.81,-0.87,11447,15993
9.24,-3.45,1.60,15419,14558
3.90,2.13,-9.00,3237,12172
-7.98,-2.66,-4.77,6849,10343
-5.15,5.23,6.27,10970,9769
5.98,7.77,-2.50,14144,6598
9.86,0.59,2.01,658,3094
5.07,8.59,1.15,2816,15922
-2.74,1.91,-9.33,4927,11984
-7.08,-6.24,-1.62,6349,7900
-9.59,-0.04,-0.28,8204,4164
-5.33,-7.04,-3.87,10784,555
5.75,-6.84,4.06,13961,14175
10.01,0.20,-1.37,390,10971
7.10,-6.84,0.81,2267,6898
1.35,0.20,9.66,3869,3219
-5.10,8.28,1.02,5590,15784
-8.62,-0.08,-4.42,6989,11355
-9.01,3.36,0.56,9181,7853
-1.21,4.48,-8.82,12106,4371
8.19,-4.45,-3.56,14792,810
9.81,2.18,-1.21,650,13983
3.98,-4.23,-8.04,3140,10032
-5.21,-7.84,1.51,5699,6809
-9.28,0.83,-2.53,8987,4173
-0.11,-7.51,-6.22,12288,913
9.67,-2.63,0.44,15723,15061
6.29,1.99,-7.61,2408,11944
-3.80,-7.74,-4.37,5261,8635
-9.19,-2.06,1.49,7479,5484
-8.62,-2.90,-3.19,9321,1296
-1.74,-8.51,4.06,11796,14297
6.30,1.46,7.55,14033,11010
10.08,0.96,-0.27,16297,6843
9.23,0.97,3.87,1054,2746
8.11,5.88,-1.57,1563,14817
7.46,-2.57,-6.17,1941,10087
5.39,-7.46,3.40,2691,6162
2.70,3.51,8.80,3363,2156
2.45,8.33,-5.01,3382,13994
4.25,-6.43,-6.16,2966,9181
5.66,-6.11,5.20,2568,5424
6.16,7.90,-1.22,2299,15065
6.66,-4.37,-5.99,2210,9468
8.19,-4.38,3.49,1574,5513
9.37,2.79,2.54,922,1231
9.23,3.00,-2.93,1013,13023
8.51,-4.35,-2.93,1473,8586
8.54,-2.31,4.61,1461,4505
10.03,1.28,0.23,155,16251
8.43,-2.51,4.72,14490,12615
-2.02,5.59,7.72,11422,9651
-9.60,0.13,-0.14,7788,6689
-0.86,-7.19,6.33,4123,5301
10.00,-0.33,1.17,16352,4410
-0.83,1.29,-9.82,11688,3569
-9.43,-0.94,1.15,7445,4836
1.57,-8.11,5.06,3440,5950
9.94,1.89,-0.64,15632,6716
-3.05,8.48,3.77,11203,8473
-9.43,-0.98,-1.47,7378,10037
0.44,1.74,-9.80,3719,11988
10.09,0.54,-0.19,16181,14312
0.42,-9.65,-0.13,11990,15643
-9.52,-0.73,-0.97,8162,1840
-3.42,-4.15,7.92,4922,4644
8.35,-5.13,1.71,1371,6617
7.06,5.08,5.00,14073,9714
-1.70,-5.95,7.34,11580,13402
-9.24,-2.46,-0.50,8508,16228
-4.15,2.31,8.38,5056,2754
6.69,-5.45,4.79,2144,5642
10.04,1.21,0.32,15912,9055
5.03,-4.53,7.12,13374,13205
-4.65,-8.22,-1.70,10733,16261
-9.37,0.01,-2.22,8571,3757
-7.74,-5.59,-0.11,6437,7565
1.94,-4.37,-8.63,3460,10345
9.92,1.32,-1.51,187,13241
3.72,-8.99,-0.87,12924,15965
-8.76,-2.69,-2.96,9026,1555
-4.40,-0.90,8.47,5096,3781
7.92,-5.07,3.20,1613,6155
9.20,3.36,2.46,15148,9541
3.31,-6.06,6.87,12982,13593
-3.54,-8.04,-4.03,11059,661
-7.50,2.89,-5.55,9839,4882
-8.88,2.70,2.41,9116,9512
-9.50,-0.82,0.72,8323,13686
-9.29,1.61,1.75,7375,1632
-8.68,-3.11,2.39,6980,5982
-8.28,-2.98,-3.97,6743,10120
-9.54,-0.72,0.29,8294,14401
-8.47,-2.71,-3.71,9417,2030
-3.62,6.70,-6.36,11370,5754
6.28,5.64,5.37,14053,9757
9.34,1.02,-3.75,1067,12223
-1.81,8.70,-4.45,4606,14660
-9.50,-1.19,-0.40,8453,182
0.80,-7.35,-6.41,12533,1278
9.62,1.78,2.48,880,2306
-3.65,3.49,8.25,5144,2511
-8.69,-2.00,-3.66,9572,2230
4.90,-7.34,-4.40,13792,695
8.49,5.48,0.33,1655,15987
-5.30,7.86,-2.57,5830,14986
-7.87,-3.57,3.98,9907,13466
6.60,-2.64,6.89,14266,12739
7.16,-1.52,-6.86,2293,10757
-3.89,-8.64,-1.55,5409,7849
-9.52,0.66,-1.13,8644,4974
-0.43,-4.71,-8.60,12269,2075
9.70,-2.51,-0.58,15778,16056
3.86,7.39,-5.64,3244,13934
-8.78,1.05,-3.98,7142,12313
-3.78,0.09,8.84,11453,11640
9.83,1.12,2.01,15985,10707
2.18,-7.97,-5.27,3738,8944
-9.15,-2.74,-0.53,7643,7936
-3.08,8.23,-4.56,11639,6080
8.47,-0.74,-5.42,14936,2825
-1.15,9.82,-0.01,4523,15630
-9.43,-1.19,1.07,8721,13507
1.42,-2.36,9.33,12710,12187
9.90,-0.88,-1.81,629,9751
1.22,-9.51,1.35,4032,6923
-8.94,-1.75,2.78,7310,4603
-7.10,-5.43,-3.59,10055,668
-1.36,-6.86,6.58,11964,13534
8.69,2.12,4.57,15102,10474
6.74,-7.20,-0.75,2359,7578
-5.31,-5.97,5.19,5800,5449
-9.08,-1.22,-3.00,9146,2265
-0.95,-9.58,0.46,11978,15368
7.87,-0.97,6.03,14616,11982
9.63,-2.59,-1.29,905,8092
2.29,-6.03,7.26,3644,5035
-8.01,2.54,4.61,6685,1905
-6.98,-6.53,0.40,10072,15336
1.53,-2.85,9.18,12659,12178
8.55,5.20,1.45,14950,8040
10.02,0.52,-1.31,16035,3602
9.48,3.52,0.55,887,15940
5.41,1.37,-8.36,2648,11641
3.09,-9.25,0.09,3341,7159
0.41,-0.68,9.69,4035,3286
-5.71,7.90,0.56,5680,15600
-9.19,-0.11,-2.95,7364,11316
-9.21,2.78,-0.16,8938,7200
-5.29,-0.52,-8.25,10791,2909
-2.51,-9.19,1.15,11444,15071
-2.93,1.55,9.08,11402,10920
-0.32,9.61,-2.50,12171,6471
-3.47,-4.95,-7.67,10991,1421
-8.78,-3.52,1.19,8972,14354
-8.99,-1.11,-3.32,7000,10359
-4.59,-8.20,1.79,5294,6420
3.32,-0.15,9.25,3076,3105
8.78,5.04,-0.09,1204,15231
9.87,0.18,-2.19,337,10744
9.77,2.57,-0.62,15648,6454
9.44,-1.03,-3.39,15287,1892
7.05,-6.32,2.79,14101,14245
-0.18,2.28,9.47,11891,10514
-8.50,4.56,-1.02,9200,6492
-7.72,-1.23,5.45,6341,3558
2.82,7.58,5.75,3186,702
6.71,-5.77,4.35,13762,13813
-7.98,-2.51,4.56,9338,12634
-3.53,1.57,-9.09,4742,11757
10.09,0.40,0.10,16023,11766
-0.67,-4.57,8.46,11692,12797
-9.45,1.19,-1.47,7337,13443
1.98,9.39,-2.80,3315,14846
9.58,-2.80,-1.09,15241,16316
-3.10,-7.43,-5.40,11098,893
-9.44,-0.52,1.41,7476,4055
-0.21,-8.73,4.06,4086,6175
9.61,-2.41,-1.70,549,8726
3.41,0.96,9.18,12886,11319
-8.91,-2.24,2.56,8856,13269
-5.07,8.34,0.71,5281,15874
7.94,3.55,5.00,1562,1805
6.39,-0.81,-7.70,13805,2998
-8.54,0.91,-4.52,9163,3847
-3.54,-5.02,7.34,4960,4788
9.01,-3.70,2.23,1022,6015
5.46,7.56,3.64,13582,8735
-9.58,0.04,-0.73,7762,11960
-0.22,9.32,-3.51,3918,14707
10.06,0.87,0.16,16330,495
0.95,-3.71,-9.10,12331,2275
-9.58,-0.17,0.16,7930,3906
-1.59,-8.84,3.37,4392,6493
9.13,-3.15,-2.75,972,9109
5.16,-1.06,8.35,13474,11987
-3.91,-8.76,0.46,11000,15520
-8.75,-1.04,-3.98,9080,2881
-8.29,-4.59,0.97,6714,6954
-5.27,-2.67,-7.78,5539,10756
-3.11,9.32,-0.51,4824,15628
-1.46,-2.21,9.29,4492,4049
-1.11,-9.19,-2.81,4430,8224
0.61,2.59,-9.61,3873,12378
-2.75,7.82,5.18,4826,1190
-6.89,-3.69,5.46,6264,5090
-9.54,1.04,0.47,8582,8881
-4.13,-3.68,7.78,11104,12984
1.10,-9.24,-2.85,12605,333
5.59,2.76,-7.91,13942,4550
10.08,0.57,-0.11,112,8725
3.12,-2.31,-9.14,3435,11012
-8.91,2.43,-2.91,7232,13629
-6.07,-7.19,-1.82,10556,240
3.26,-0.73,-9.39,13272,3449
9.89,2.07,-0.35,16081,7478
6.45,-3.06,-6.98,2383,10635
0.24,9.06,-4.16,4138,14988
-6.97,2.82,5.95,6264,2602
-9.56,0.78,-0.76,8592,6086
-1.10,8.37,5.04,12137,9223
10.02,0.75,0.99,16150,11122
4.04,6.06,-6.96,3123,13731
-5.37,6.83,4.31,5685,1121
-9.54,0.12,-1.05,8487,4266
-1.64,9.55,-2.02,11985,7230
9.67,2.37,1.74,15774,9814
5.67,2.74,-7.86,2662,12699
-6.37,7.36,-0.35,6014,15927
-8.95,-1.86,-3.00,9160,2264
3.34,-0.19,-9.41,13377,3562
8.29,0.34,5.60,1793,3588
-9.58,-0.05,-0.57,8401,3944
2.44,-0.87,-9.61,13078,3285
7.97,3.30,5.12,1806,2218
-3.91,8.85,-1.78,5194,15227
-9.52,-0.05,-1.41,7911,11649
-3.38,7.02,5.80,11510,9327
9.01,4.41,-1.55,15289,6668
5.36,-2.31,7.95,2778,4302
-8.31,0.94,4.62,6872,2925
